139713	140190	140667	141144	141621	142097	142574	143051	143528	144005	144482	144958	145435	145912	146389	146866	147343	147820	148296	148773	149250	149727	150204	150681	151157	151634	152111	152588	153065	153542	154018	154495	154972	155449	155926	156403	156879	157356	157833	158310	158787	159264	159740	160217	160694	161171	161648	162125	162601	163078	163555	164032	164509	164986	165462	165939	166416	166893	167370	167847	168324	168800	169277	169754	170231	170708	171185	171661	172138	172615	173092	173569	174046	174522	174999	175476	175953	176430	176907	177383	177860	178337	178814	179291	179768
64	44	1	2	477	0	1953125	12	0.0	0	0.29	0	0	V0.2	0	0	-13	-10	-8	104	228	362	490	605	700	787	855	905	942	970	980	965	925	860	771	670	557	433
64	44	1	2	477	0	1953125	12	0.0	0	0.29	0	0	V0.2	0	0	-13	-10	-8	104	228	362	490	605	700	787	855	905	942	970	980	965	925	860	771	670	557	433
64	44	1	2	477	0	1953125	12	0.0	0	0.29	0	0	V0.2	0	0	-1	-1	-2	-7	887	939	979	996	993	964	912	833	745	645	528	403	270	120	-37	-191	-339	-488
64	44	1	2	477	0	1953125	12	0.0	0	0.30	0	0	V0.2	0	0	-7	-8	-12	226	354	482	597	702	791	860	915	957	988	990	966	921	853	770	672	567	449	314
64	44	1	2	477	0	1953125	12	0.0	0	0.29	0	0	V0.2	0	0	-17	-17	-17	-789	-781	-754	-714	-654	-579	-490	-379	-265	-147	-21	105	238	373	499	611	714	802	865
64	44	1	2	477	0	1953125	12	0.0	0	0.29	0	0	V0.2	0	0	-2	-5	-9	413	276	132	-19	-173	-320	-463	-587	-707	-812	-919	-1032	-1068	-1085	-1089	-1067	-1030	-970	-893
64	44	1	2	477	0	1953125	12	0.0	0	0.29	0	0	V0.2	0	0	-14	-12	-9	-9	-497	-630	-754	-882	-1011	-1060	-1100	-1122	-1126	-1108	-1069	-1004	-927	-836	-727	-604	-467	-318
64	44	1	2	477	0	1953125	12	0.0	0	0.29	0	0	V0.2	0	0	-14	-12	-9	-9	-497	-630	-754	-882	-1011	-1060	-1100	-1122	-1126	-1108	-1069	-1004	-927	-836	-727	-604	-467	-318
64	44	1	2	477	0	1953125	12	0.0	0	0.29	0	0	V0.2	0	0	-7	-13	-15	-15	-14	271	131	-19	-171	-324	-469	-598	-721	-829	-954	-1045	-1083	-1109	-1118	-1102	-1062	-1001
64	44	1	2	477	0	1953125	12	0.0	0	0.29	0	0	V0.2	0	0	-7	-13	-15	-15	-14	271	131	-19	-171	-324	-469	-598	-721	-829	-954	-1045	-1083	-1109	-1118	-1102	-1062	-1001
